City,Country,Year,Ds,Event,discipline,category,rank,firstname,lastname,country,yob,Qualification score,Qualification rank,Semi-final score,Semi-final rank,Final score,Final rank
Meiringen,SUI,2022,B,WC,boulder,Men,96,Hossein,Familrohani,IRI,1992,0T1z 0 5,96,,,,
Meiringen,SUI,2022,B,WC,boulder,Men,98,Axel,Lindfors,FIN,1991,0T2z 0 11,98,,,,
Meiringen,SUI,2022,B,WC,boulder,Men,99,Emil,Abrahamsson,SWE,1996,0T2z 0 14,99,,,,
Meiringen,SUI,2022,B,WC,boulder,Men,99,Dominic,Burns,IRL,1997,0T0z 0 0,99,,,,
Meiringen,SUI,2022,B,WC,boulder,Men,99,Joshua,Bruyns,RSA,2003,0T0z 0 0,99,,,,
Meiringen,SUI,2022,B,WC,boulder,Men,99,Iman,Arezeh,IRI,2002,0T0z 0 0,99,,,,
Meiringen,SUI,2022,B,WC,boulder,Men,99,Rodrigo,Iasi Hanada,BRA,2002,0T0z 0 0,99,,,,
Meiringen,SUI,2022,B,WC,boulder,Men,99,Seyed Reza,Chashi,IRI,1994,0T0z 0 0,99,,,,
Meiringen,SUI,2022,B,WC,boulder,Men,99,Anton Young Hong,Nielsen,DEN,2000,0T0z 0 0,99,,,,
Meiringen,SUI,2022,B,WC,boulder,Men,99,Jesse,Grupper,USA,1997,0T0z 0 0,99,,,,
Meiringen,SUI,2022,B,WC,boulder,Men,107,Tuukka,Simonen,FIN,2002,0T1z 0 2,107,,,,
Meiringen,SUI,2022,B,WC,boulder,Men,108,Frederik,Viberg Christiansen,DEN,2001,0T1z 0 4,108,,,,
Meiringen,SUI,2022,B,WC,boulder,Men,108,Roman,Batsenko,UKR,1995,0T1z 0 4,108,,,,
Meiringen,SUI,2022,B,WC,boulder,Men,110,Amiad,Lipman,ISR,2001,0T1z 0 11,110,,,,
Meiringen,SUI,2022,B,WC,boulder,Men,111,Pedro ,Avelar,BRA,2000,0T0z 0 0,111,,,,
Meiringen,SUI,2022,B,WC,boulder,Men,111,Mateus,Rodrigues Bellotto,BRA,2003,0T0z 0 0,111,,,,
Meiringen,SUI,2022,B,WC,boulder,Men,,Thilo Jeldrik,Schröter,NOR,1996,DNS,,,,,
Meiringen,SUI,2022,B,WC,boulder,Women,1,Janja,Garnbret,SLO,1999,5T5z 10 10,1,4T4z 6 6,1,4T4z 5 5,1
Meiringen,SUI,2022,B,WC,boulder,Women,2,Natalia,Grossman,USA,2001,4T5z 4 5,3,3T4z 6 7,2,3T4z 8 16,2
Meiringen,SUI,2022,B,WC,boulder,Women,3,Andrea,Kümin,SUI,1997,3T5z 6 6,9,2T3z 3 6,5,1T2z 1 3,3
Meiringen,SUI,2022,B,WC,boulder,Women,4,Oriane,Bertone,FRA,2005,3T5z 10 6,15,2T4z 3 5,3,1T2z 1 5,4
Meiringen,SUI,2022,B,WC,boulder,Women,5,Futaba,Ito,JPN,2002,4T5z 6 6,7,2T3z 4 8,6,0T2z 0 8,5
Meiringen,SUI,2022,B,WC,boulder,Women,6,Stasa,Gejo,SRB,1997,4T4z 10 5,15,2T4z 8 10,4,0T1z 0 3,6
Meiringen,SUI,2022,B,WC,boulder,Women,7,Hannah,Meul,GER,2001,4T5z 5 5,5,2T3z 5 5,7,,
Meiringen,SUI,2022,B,WC,boulder,Women,8,Fanny,Gibert,FRA,1993,2T5z 5 6,19,2T3z 7 8,8,,
Meiringen,SUI,2022,B,WC,boulder,Women,9,Madison,Fischer,CAN,2001,4T5z 11 8,9,2T3z 11 13,9,,
Meiringen,SUI,2022,B,WC,boulder,Women,10,Cloe,Coscoy,USA,2001,2T4z 5 11,19,2T2z 5 3,10,,
Meiringen,SUI,2022,B,WC,boulder,Women,11,Chaehyun,SEO,KOR,2003,3T5z 6 8,13,2T2z 6 6,11,,
Meiringen,SUI,2022,B,WC,boulder,Women,12,Brooke,Raboutou,USA,2001,4T5z 8 7,3,1T4z 1 6,12,,
Meiringen,SUI,2022,B,WC,boulder,Women,13,Camilla,Moroni,ITA,2001,4T5z 9 9,5,1T4z 1 13,13,,
Meiringen,SUI,2022,B,WC,boulder,Women,14,Chloe,Caulier,BEL,1996,3T5z 6 6,9,1T3z 2 4,14,,
Meiringen,SUI,2022,B,WC,boulder,Women,15,Kylie,Cullen,USA,2004,2T5z 5 11,17,1T3z 2 7,15,,
Meiringen,SUI,2022,B,WC,boulder,Women,16,Ayala,Kerem,ISR,2001,5T5z 12 5,1,1T3z 2 13,16,,
Meiringen,SUI,2022,B,WC,boulder,Women,17,Franziska,Sterrer,AUT,1998,4T5z 12 10,12,1T3z 4 20,17,,
Meiringen,SUI,2022,B,WC,boulder,Women,18,Jessica,Pilz,AUT,1996,4T4z 9 5,13,1T3z 5 8,18,,
Meiringen,SUI,2022,B,WC,boulder,Women,19,Lucia,Dörffel,GER,2000,3T5z 5 5,17,1T2z 1 4,19,,
Meiringen,SUI,2022,B,WC,boulder,Women,20,Sol,SA,KOR,1994,4T5z 9 10,7,1T1z 3 3,20,,
Meiringen,SUI,2022,B,WC,boulder,Women,21,Eliska,Adamovska,CZE,2001,2T5z 6 7,21,,,,
Meiringen,SUI,2022,B,WC,boulder,Women,21,Flavy,Cohaut,FRA,2001,2T4z 7 8,21,,,,
Meiringen,SUI,2022,B,WC,boulder,Women,23,Vita,Lukan,SLO,2000,2T4z 2 5,23,,,,
Meiringen,SUI,2022,B,WC,boulder,Women,23,Sofya,Yokoyama,SUI,1998,1T5z 2 10,23,,,,
Meiringen,SUI,2022,B,WC,boulder,Women,25,Mia,Krampl,SLO,2000,2T4z 2 6,25,,,,
Meiringen,SUI,2022,B,WC,boulder,Women,25,Nanako,Kura,JPN,2000,1T4z 1 5,25,,,,
Meiringen,SUI,2022,B,WC,boulder,Women,27,Miho,Nonaka,JPN,1997,2T4z 3 4,27,,,,
Meiringen,SUI,2022,B,WC,boulder,Women,27,Hana,KOIKE,JPN,2005,1T4z 1 7,27,,,,
Meiringen,SUI,2022,B,WC,boulder,Women,29,Maya,Madere,USA,1999,1T4z 1 12,29,,,,
Meiringen,SUI,2022,B,WC,boulder,Women,29,Mia,AOYAGI,JPN,2003,2T4z 7 5,29,,,,
Meiringen,SUI,2022,B,WC,boulder,Women,31,Johanna,Färber,AUT,1998,1T4z 1 13,31,,,,
Meiringen,SUI,2022,B,WC,boulder,Women,31,Molly,Thompson-Smith,GBR,1997,2T4z 7 6,31,,,,
Meiringen,SUI,2022,B,WC,boulder,Women,33,Ievgeniia,Kazbekova,UKR,1996,2T4z 7 10,33,,,,
Meiringen,SUI,2022,B,WC,boulder,Women,33,Saki,Kikuchi,JPN,2002,1T4z 3 11,33,,,,
Meiringen,SUI,2022,B,WC,boulder,Women,35,Laura,Rogora,ITA,2001,2T4z 9 11,35,,,,
Meiringen,SUI,2022,B,WC,boulder,Women,35,Clothilde,Morin,FRA,2000,1T4z 4 4,35,,,,
Meiringen,SUI,2022,B,WC,boulder,Women,37,Liv,Egli,SUI,2003,1T5z 4 13,37,,,,
Meiringen,SUI,2022,B,WC,boulder,Women,37,Sara,Copar,SLO,2005,1T4z 5 8,37,,,,
Meiringen,SUI,2022,B,WC,boulder,Women,39,Lucka,Rakovec,SLO,2001,1T3z 1 3,39,,,,
Meiringen,SUI,2022,B,WC,boulder,Women,39,Giorgia,Tesio,ITA,2000,1T4z 1 5,39,,,,
Meiringen,SUI,2022,B,WC,boulder,Women,41,Roxana,Wienand,GER,2000,1T3z 1 10,41,,,,
Meiringen,SUI,2022,B,WC,boulder,Women,41,Zélia,Avezou,FRA,2004,1T4z 2 7,41,,,,
Meiringen,SUI,2022,B,WC,boulder,Women,43,Julija,Kruder,SLO,1997,1T3z 2 9,43,,,,
Meiringen,SUI,2022,B,WC,boulder,Women,43,Melina,Costanza,USA,1999,1T4z 3 5,43,,,,
Meiringen,SUI,2022,B,WC,boulder,Women,45,Hannah,Slaney,GBR,1999,1T4z 4 5,45,,,,
Meiringen,SUI,2022,B,WC,boulder,Women,45,Natalie,Bärtschi,SUI,1994,1T3z 3 10,45,,,,
Meiringen,SUI,2022,B,WC,boulder,Women,47,Katja,Debevec,SLO,1995,1T3z 3 3,47,,,,
Meiringen,SUI,2022,B,WC,boulder,Women,47,Irina,Daziano,ITA,2004,1T3z 6 4,47,,,,
Meiringen,SUI,2022,B,WC,boulder,Women,49,Naama,Yohai,ISR,2000,1T2z 4 4,49,,,,
Meiringen,SUI,2022,B,WC,boulder,Women,49,Anon,Matsufuji,JPN,2003,0T5z 0 7,49,,,,
Meiringen,SUI,2022,B,WC,boulder,Women,51,Aida,Torres Illamola,ESP,2002,0T5z 0 19,51,,,,
Meiringen,SUI,2022,B,WC,boulder,Women,51,Aleksandra,Totkova,BUL,2005,0T5z 0 15,51,,,,
Meiringen,SUI,2022,B,WC,boulder,Women,53,Oceania,Mackenzie,AUS,2002,0T4z 0 7,53,,,,
Meiringen,SUI,2022,B,WC,boulder,Women,53,Alannah,Yip,CAN,1993,0T4z 0 4,53,,,,
Meiringen,SUI,2022,B,WC,boulder,Women,55,Leonie,Lochner,GER,2000,0T4z 0 8,55,,,,
Meiringen,SUI,2022,B,WC,boulder,Women,55,Eva Maria,Hammelmüller,AUT,2000,0T4z 0 6,55,,,,
Meiringen,SUI,2022,B,WC,boulder,Women,57,Mailys,Piazzalunga,FRA,2001,0T4z 0 9,57,,,,
Meiringen,SUI,2022,B,WC,boulder,Women,57,Emily,Phillips,GBR,2002,0T4z 0 11,57,,,,
Meiringen,SUI,2022,B,WC,boulder,Women,59,Sandra,Lettner,AUT,2001,0T4z 0 12,59,,,,
Meiringen,SUI,2022,B,WC,boulder,Women,59,Maya,Dreamer,ISR,2001,0T4z 0 16,59,,,,
Meiringen,SUI,2022,B,WC,boulder,Women,61,Valeri,Kremer,ISR,1991,0T4z 0 13,61,,,,
Meiringen,SUI,2022,B,WC,boulder,Women,61,Quinn,Mason,USA,2003,0T3z 0 3,61,,,,
Meiringen,SUI,2022,B,WC,boulder,Women,61,Sandra,Hopfensitz,GER,2003,0T3z 0 3,61,,,,
Meiringen,SUI,2022,B,WC,boulder,Women,64,Holly,Toothill,GBR,2001,0T3z 0 7,64,,,,
Meiringen,SUI,2022,B,WC,boulder,Women,64,Babette,Roy,CAN,2002,0T3z 0 7,64,,,,
Meiringen,SUI,2022,B,WC,boulder,Women,64,Anja,Köhler ,SUI,2004,0T3z 0 7,64,,,,
Meiringen,SUI,2022,B,WC,boulder,Women,67,Sanja-Riia,Collin,FIN,1996,0T3z 0 10,67,,,,
Meiringen,SUI,2022,B,WC,boulder,Women,68,Indiana,Chapman,CAN,2003,0T2z 0 2,68,,,,
Meiringen,SUI,2022,B,WC,boulder,Women,69,Jennifer,Wood,GBR,1994,0T3z 0 11,69,,,,
Meiringen,SUI,2022,B,WC,boulder,Women,69,Ingrid,Kindlihagen,NOR,2002,0T2z 0 3,69,,,,
Meiringen,SUI,2022,B,WC,boulder,Women,69,Zoé,Egli,SUI,2002,0T3z 0 11,69,,,,
Meiringen,SUI,2022,B,WC,boulder,Women,72,Katrine,Vandet Salling,DEN,1994,0T2z 0 5,72,,,,
Meiringen,SUI,2022,B,WC,boulder,Women,73,Yael,Taub,ISR,1996,0T2z 0 2,73,,,,
Meiringen,SUI,2022,B,WC,boulder,Women,73,Laura,Loikas,FIN,2002,0T2z 0 9,73,,,,
Meiringen,SUI,2022,B,WC,boulder,Women,73,Lujza,Michalková,SVK,2006,0T2z 0 2,73,,,,
Meiringen,SUI,2022,B,WC,boulder,Women,76,Paige,Boklaschuk,CAN,2002,0T2z 0 10,76,,,,
Meiringen,SUI,2022,B,WC,boulder,Women,77,Vanda,Michalkova,SVK,2002,0T2z 0 4,77,,,,
Meiringen,SUI,2022,B,WC,boulder,Women,77,Rut,Monsech Gasca,ESP,2002,0T1z 0 2,77,,,,
Meiringen,SUI,2022,B,WC,boulder,Women,79,Valentina,Aguado,ARG,2001,0T1z 0 1,79,,,,
Meiringen,SUI,2022,B,WC,boulder,Women,79,Regine,Storå,NOR,2001,0T1z 0 5,79,,,,
Meiringen,SUI,2022,B,WC,boulder,Women,81,Elizabeth,Sepulveda,PUR,2002,0T1z 0 8,81,,,,
Meiringen,SUI,2022,B,WC,boulder,Women,81,Bianca,Magalhaes de Castro ,BRA,1988,0T0z 0 0,81,,,,
Meiringen,SUI,2022,B,WC,boulder,Women,83,Doriane,SARAMANDIF,MRI,2005,0T0z 0 0,83,,,,
Salt Lake City,USA,2021,B,WC,boulder,Men,1,Adam,Ondra,CZE,1993,5T5z 14 12,2,2T3z 7 8,2,4T4z 8 7,1
Salt Lake City,USA,2021,B,WC,boulder,Men,2,Mejdi,Schalck,FRA,2004,4T5z 7 10,3,1T3z 12 18,6,3T4z 4 5,2
Salt Lake City,USA,2021,B,WC,boulder,Men,3,Jakob,Schubert,AUT,1990,4T4z 8 7,13,1T3z 3 6,4,3T3z 4 4,3
Salt Lake City,USA,2021,B,WC,boulder,Men,4,Kokoro,Fujii,JPN,1992,4T4z 14 13,18,3T4z 16 18,1,3T3z 12 7,4
Salt Lake City,USA,2021,B,WC,boulder,Men,5,Anze,Peharc,SLO,1997,4T5z 11 13,10,1T3z 4 7,5,1T3z 2 8,5
Salt Lake City,USA,2021,B,WC,boulder,Men,6,Gregor,Vezonik,SLO,1995,4T5z 16 13,11,1T3z 2 5,3,1T2z 2 2,6
Salt Lake City,USA,2021,B,WC,boulder,Men,7,Simon,Lorenzi,BEL,1997,4T4z 16 16,19,1T2z 3 5,7,,
Salt Lake City,USA,2021,B,WC,boulder,Men,8,Sean,Bailey,USA,1996,4T4z 12 11,16,1T2z 5 7,8,,
Salt Lake City,USA,2021,B,WC,boulder,Men,9,Alexander,Megos,GER,1993,4T5z 7 11,5,1T2z 9 9,9,,
Salt Lake City,USA,2021,B,WC,boulder,Men,10,Mickael,Mawem,FRA,1990,4T5z 8 9,6,0T4z 0 8,10,,
Salt Lake City,USA,2021,B,WC,boulder,Men,11,Nicolai,Uznik,AUT,2000,4T5z 10 14,7,0T3z 0 8,11,,
Salt Lake City,USA,2021,B,WC,boulder,Men,12,Michael,Piccolruaz,ITA,1995,4T4z 8 7,13,0T3z 0 14,12,,
Salt Lake City,USA,2021,B,WC,boulder,Men,13,Colin,Duffy,USA,2003,4T5z 11 10,8,0T3z 0 15,13,,
Salt Lake City,USA,2021,B,WC,boulder,Men,14,Sohta,Amagasa,JPN,2000,4T5z 11 12,9,0T3z 0 15,14,,
Salt Lake City,USA,2021,B,WC,boulder,Men,15,Aleksey,Rubtsov,RUS,1988,4T4z 6 5,12,0T3z 0 15,15,,
Salt Lake City,USA,2021,B,WC,boulder,Men,16,Yoshiyuki,Ogata,JPN,1998,5T5z 12 10,1,0T3z 0 16,16,,
Salt Lake City,USA,2021,B,WC,boulder,Men,17,Rei,Sugimoto,JPN,1991,4T5z 7 10,3,0T2z 0 5,17,,
Salt Lake City,USA,2021,B,WC,boulder,Men,18,Philipp,Martin,GER,1994,3T5z 6 15,20,0T2z 0 8,18,,
Salt Lake City,USA,2021,B,WC,boulder,Men,19,Jan,Hojer,GER,1992,4T4z 13 10,17,0T2z 0 10,19,,
Salt Lake City,USA,2021,B,WC,boulder,Men,20,Christoph,Schweiger,GER,2001,4T4z 12 10,15,0T1z 0 3,20,,
Salt Lake City,USA,2021,B,WC,boulder,Men,21,Nathaniel,Coleman,USA,1997,3T5z 8 8,21,,,,
Salt Lake City,USA,2021,B,WC,boulder,Men,22,Tomoaki,Takata,JPN,1995,3T5z 12 13,22,,,,
Salt Lake City,USA,2021,B,WC,boulder,Men,23,Matthew,Cousins,GBR,1989,3T4z 4 5,23,,,,
Salt Lake City,USA,2021,B,WC,boulder,Men,24,Yannick,Flohé,GER,1999,3T4z 7 7,24,,,,
Salt Lake City,USA,2021,B,WC,boulder,Men,25,Sergii,Topishko,UKR,1988,3T4z 7 8,25,,,,
Salt Lake City,USA,2021,B,WC,boulder,Men,25,William,Ridal,GBR,1997,3T4z 7 8,25,,,,
Salt Lake City,USA,2021,B,WC,boulder,Men,27,Sascha,Lehmann,SUI,1998,3T4z 8 9,27,,,,
Salt Lake City,USA,2021,B,WC,boulder,Men,28,Nathan,Phillips,GBR,1994,3T4z 8 10,28,,,,
Salt Lake City,USA,2021,B,WC,boulder,Men,29,Jernej,Kruder,SLO,1990,3T4z 9 6,29,,,,
Salt Lake City,USA,2021,B,WC,boulder,Men,30,Nimrod,Marcus,ISR,1999,3T4z 9 8,30,,,,
Salt Lake City,USA,2021,B,WC,boulder,Men,31,Ross,Fulkerson,USA,2001,3T4z 16 13,31,,,,
Salt Lake City,USA,2021,B,WC,boulder,Men,32,Stefan,Fellner,USA,2001,3T4z 16 16,32,,,,
Salt Lake City,USA,2021,B,WC,boulder,Men,33,Sean,McColl,CAN,1987,3T3z 9 6,33,,,,
Salt Lake City,USA,2021,B,WC,boulder,Men,34,Alex,Waterhouse,GBR,1997,3T3z 15 12,34,,,,
Salt Lake City,USA,2021,B,WC,boulder,Men,35,Manuel,Cornu,FRA,1993,2T5z 8 17,35,,,,
Salt Lake City,USA,2021,B,WC,boulder,Men,36,Nils,Favre,SUI,1991,2T4z 5 11,36,,,,
Salt Lake City,USA,2021,B,WC,boulder,Men,37,Elias,Arriagada Krüger,GER,2000,2T4z 12 14,37,,,,
Salt Lake City,USA,2021,B,WC,boulder,Men,38,Quinn,O'Francia,USA,2004,2T4z 16 20,38,,,,
Salt Lake City,USA,2021,B,WC,boulder,Men,39,Nicolas,Collin,BEL,1998,2T3z 6 13,39,,,,
Salt Lake City,USA,2021,B,WC,boulder,Men,40,Julien,Clémence,SUI,2001,2T3z 19 21,40,,,,
Salt Lake City,USA,2021,B,WC,boulder,Men,41,Yuval,Shemla,ISR,1998,2T2z 6 5,41,,,,
Salt Lake City,USA,2021,B,WC,boulder,Men,42,Maximillian,Milne,GBR,2000,1T4z 4 9,42,,,,
Salt Lake City,USA,2021,B,WC,boulder,Men,43,Palmer,Larsen,USA,1995,1T3z 1 7,43,,,,
Salt Lake City,USA,2021,B,WC,boulder,Men,44,Oscar,Baudrand,CAN,2005,1T3z 3 7,44,,,,
Salt Lake City,USA,2021,B,WC,boulder,Men,45,Ram,Levin,ISR,1998,1T3z 4 7,45,,,,
Salt Lake City,USA,2021,B,WC,boulder,Men,46,Zander,Waller,USA,2003,1T3z 5 7,46,,,,
Salt Lake City,USA,2021,B,WC,boulder,Men,47,Alex,Khazanov,ISR,1995,1T3z 5 9,47,,,,
Salt Lake City,USA,2021,B,WC,boulder,Men,48,Filip,Schenk,ITA,2000,1T2z 5 6,48,,,,
Salt Lake City,USA,2021,B,WC,boulder,Men,49,Charles,Barron,USA,1998,0T4z 0 10,49,,,,
Salt Lake City,USA,2021,B,WC,boulder,Men,50,Benjamin,Hanna,USA,1998,0T3z 0 9,50,,,,
Salt Lake City,USA,2021,B,WC,boulder,Men,51,Christopher,Cosser,RSA,2000,0T2z 0 7,51,,,,
Salt Lake City,USA,2021,B,WC,boulder,Men,52,Ludovico,Fossali,ITA,1997,0T2z 0 10,52,,,,
Salt Lake City,USA,2021,B,WC,boulder,Men,53,Theis Lindegren,Elfenbein,DEN,1997,0T1z 0 1,53,,,,
Salt Lake City,USA,2021,B,WC,boulder,Men,54,Frederik,Viberg Christiansen,DEN,2001,0T1z 0 5,54,,,,
Salt Lake City,USA,2021,B,WC,boulder,Men,55,Carmel,Raz romeo,ISR,2000,0T1z 0 8,55,,,,
Salt Lake City,USA,2021,B,WC,boulder,Women,1,Natalia,Grossman,USA,2001,4T5z 6 7,2,4T4z 6 4,1,4T4z 15 14,1
Salt Lake City,USA,2021,B,WC,boulder,Women,2,Oriane,Bertone,FRA,2005,3T4z 4 6,18,2T4z 2 5,6,3T4z 7 7,2
Salt Lake City,USA,2021,B,WC,boulder,Women,3,Brooke,Raboutou,USA,2001,4T5z 7 8,4,3T4z 6 7,2,3T3z 4 3,3
Salt Lake City,USA,2021,B,WC,boulder,Women,4,Miho,Nonaka,JPN,1997,5T5z 7 7,1,3T3z 4 4,5,3T3z 7 6,4
Salt Lake City,USA,2021,B,WC,boulder,Women,5,Jessica,Pilz,AUT,1996,3T5z 9 10,15,3T4z 11 12,4,1T3z 3 6,5
Salt Lake City,USA,2021,B,WC,boulder,Women,6,Johanna,Färber,AUT,1998,4T5z 6 9,3,3T4z 9 8,3,1T2z 1 8,6
Salt Lake City,USA,2021,B,WC,boulder,Women,7,Futaba,Ito,JPN,2002,4T5z 8 9,5,2T4z 3 4,7,,
Salt Lake City,USA,2021,B,WC,boulder,Women,8,Katja,Debevec,SLO,1995,4T5z 10 10,6,2T4z 3 6,8,,
Salt Lake City,USA,2021,B,WC,boulder,Women,9,Fanny,Gibert,FRA,1993,3T5z 5 8,9,2T4z 3 7,9,,
Salt Lake City,USA,2021,B,WC,boulder,Women,10,Mao,Nakamura,JPN,2000,3T5z 8 11,12,2T4z 4 7,10,,
Salt Lake City,USA,2021,B,WC,boulder,Women,11,Stasa,Gejo,SRB,1997,3T5z 3 5,8,2T4z 4 9,11,,
Salt Lake City,USA,2021,B,WC,boulder,Women,12,Alma,Bestvater,GER,1996,3T5z 12 19,16,2T4z 7 13,12,,
Salt Lake City,USA,2021,B,WC,boulder,Women,13,Chloe,Caulier,BEL,1996,3T4z 6 9,20,2T3z 4 8,13,,
Salt Lake City,USA,2021,B,WC,boulder,Women,14,Kylie,Cullen,USA,2004,3T4z 4 4,17,2T3z 6 9,14,,
Salt Lake City,USA,2021,B,WC,boulder,Women,15,Giorgia,Tesio,ITA,2000,3T5z 8 11,12,1T4z 2 13,15,,
Salt Lake City,USA,2021,B,WC,boulder,Women,16,Hannah,Meul,GER,2001,3T4z 4 7,19,1T3z 1 7,16,,
Salt Lake City,USA,2021,B,WC,boulder,Women,17,Megan,Lynch,USA,1998,3T5z 5 11,10,1T3z 3 9,17,,
Salt Lake City,USA,2021,B,WC,boulder,Women,18,Laura,Rogora,ITA,2001,3T5z 7 11,11,1T3z 3 9,18,,
Salt Lake City,USA,2021,B,WC,boulder,Women,19,Sienna,Kopf,USA,2002,4T4z 7 7,7,1T3z 3 10,19,,
Salt Lake City,USA,2021,B,WC,boulder,Women,20,Holly,Toothill,GBR,2001,3T5z 8 12,14,1T3z 5 20,20,,
Salt Lake City,USA,2021,B,WC,boulder,Women,21,Franziska,Sterrer,AUT,1998,3T4z 7 7,21,,,,
Salt Lake City,USA,2021,B,WC,boulder,Women,21,Jennifer,Wood,GBR,1994,3T4z 7 7,21,,,,
Salt Lake City,USA,2021,B,WC,boulder,Women,23,Vita,Lukan,SLO,2000,3T3z 4 4,23,,,,
Salt Lake City,USA,2021,B,WC,boulder,Women,24,Mailys,Piazzalunga,FRA,2001,3T3z 7 5,24,,,,
Salt Lake City,USA,2021,B,WC,boulder,Women,25,Petra,Klingler,SUI,1992,2T5z 4 9,25,,,,
Salt Lake City,USA,2021,B,WC,boulder,Women,26,Andrea,Kümin,SUI,1997,2T5z 4 11,26,,,,
Salt Lake City,USA,2021,B,WC,boulder,Women,27,Afra,Hönig,GER,1995,2T4z 5 6,27,,,,
Salt Lake City,USA,2021,B,WC,boulder,Women,28,Emily,Phillips,GBR,2002,2T4z 5 12,28,,,,
Salt Lake City,USA,2021,B,WC,boulder,Women,29,Allison,Vest,CAN,1995,2T4z 7 12,29,,,,
Salt Lake City,USA,2021,B,WC,boulder,Women,30,Kyra,Condie,USA,1996,2T4z 12 12,30,,,,
Salt Lake City,USA,2021,B,WC,boulder,Women,31,Maya,Madere,USA,1999,2T3z 4 4,31,,,,
Salt Lake City,USA,2021,B,WC,boulder,Women,32,Roxana,Wienand,GER,2000,2T3z 5 5,32,,,,
Salt Lake City,USA,2021,B,WC,boulder,Women,33,Miku,ISHII,JPN,2000,2T3z 7 5,33,,,,
Salt Lake City,USA,2021,B,WC,boulder,Women,34,Katrine,Vandet Salling,DEN,1994,2T3z 7 8,34,,,,
Salt Lake City,USA,2021,B,WC,boulder,Women,35,Thea,Wulff,USA,2002,1T5z 2 12,35,,,,
Salt Lake City,USA,2021,B,WC,boulder,Women,36,Shauna,Coxsey,GBR,1993,1T3z 1 4,36,,,,
Salt Lake City,USA,2021,B,WC,boulder,Women,37,Molly,Thompson-Smith,GBR,1997,1T3z 2 4,37,,,,
Salt Lake City,USA,2021,B,WC,boulder,Women,38,Campbell,Sarinopoulos,USA,2004,1T3z 2 7,38,,,,
Salt Lake City,USA,2021,B,WC,boulder,Women,38,Ryu,NAKAGAWA,JPN,2004,1T3z 2 7,38,,,,
Salt Lake City,USA,2021,B,WC,boulder,Women,40,GENEVIEVE,Dennis,USA,2004,1T1z 8 1,40,,,,
Salt Lake City,USA,2021,B,WC,boulder,Women,41,Ayala,Kerem,ISR,2001,0T3z 0 6,41,,,,
Salt Lake City,USA,2021,B,WC,boulder,Women,42,Erin,Sterkenburg,RSA,2003,0T3z 0 11,42,,,,
Salt Lake City,USA,2021,B,WC,boulder,Women,43,Lucia,Dörffel,GER,2000,0T3z 0 13,43,,,,
Salt Lake City,USA,2021,B,WC,boulder,Women,44,Hannah,Slaney,GBR,1999,0T2z 0 3,44,,,,
Salt Lake City,USA,2021,B,WC,boulder,Women,45,Yael,Taub,ISR,1996,0T2z 0 5,45,,,,
Salt Lake City,USA,2021,B,WC,boulder,Women,45,Naama,Yohai,ISR,2000,0T2z 0 5,45,,,,
Salt Lake City,USA,2021,B,WC,boulder,Women,47,Alejandra,Contreras,CHI,2000,0T1z 0 1,47,,,,
Salt Lake City,USA,2021,B,WC,boulder,Women,47,Kathrine Elsig,Jensen,DEN,1996,0T1z 0 1,47,,,,
Salt Lake City,USA,2021,B,WC,boulder,Women,49,Elizabeth,Sepulveda,PUR,2002,0T1z 0 5,49,,,,
Salt Lake City,USA,2021,B,WC,boulder,Women,,Julia,Chanourdie,FRA,1996,DNS,,,,,
